Group,APM,Appearances,year
"('Chandler Parsons', 'James Harden', 'Omer Asik', 'Patrick Beverley', 'Terrence Jones')",16.43087021422715,242,2014
"('Chandler Parsons', 'James Harden', 'Jeremy Lin', 'Omer Asik', 'Terrence Jones')",11.091668223930192,458,2014
"('Chandler Parsons', 'Donatas Motiejunas', 'James Harden', 'Jeremy Lin', 'Omer Asik')",25.62293146059365,206,2014
"('Chandler Parsons', 'Donatas Motiejunas', 'Dwight Howard', 'James Harden', 'Patrick Beverley')",26.99807194760093,264,2014
"('Chandler Parsons', 'Dwight Howard', 'James Harden', 'Jeremy Lin', 'Patrick Beverley')",4.526876447454348,370,2014
"('Chandler Parsons', 'Dwight Howard', 'James Harden', 'Jeremy Lin', 'Omri Casspi')",18.34134842213,453,2014
"('Andrew Bogut', 'David Lee', 'Harrison Barnes', 'Klay Thompson', 'Stephen Curry')",3.584818659315504,1294,2014
"('David Lee', 'Harrison Barnes', ""Jermaine O'Neal"", 'Klay Thompson', 'Stephen Curry')",-2.7721520402328057,287,2014
"('David Lee', 'Draymond Green', 'Harrison Barnes', 'Klay Thompson', 'Stephen Curry')",12.258764674559195,451,2014
"('Corey Brewer', 'Kevin Love', 'Kevin Martin', 'Nikola Pekovic', 'Ricky Rubio')",12.836122922510738,4376,2014
"('Blake Griffin', 'Darren Collison', 'DeAndre Jordan', 'JJ Redick', 'Jared Dudley')",10.72207891600581,296,2014
"('Blake Griffin', 'Darren Collison', 'DeAndre Jordan', 'Jamal Crawford', 'Jared Dudley')",10.853880536162166,500,2014
"('Brandon Knight', 'Ersan Ilyasova', 'Khris Middleton', 'O.J. Mayo', 'Zaza Pachulia')",-1.052038389025482,248,2014
"('Brandon Knight', 'Ekpe Udoh', 'John Henson', 'Khris Middleton', 'O.J. Mayo')",-9.854948889604804,504,2014
"('Alec Burks', 'Derrick Favors', 'Gordon Hayward', 'Jeremy Evans', 'Trey Burke')",5.997169824026676,310,2014
"('Alan Anderson', 'Andray Blatche', 'Deron Williams', 'Joe Johnson', 'Paul Pierce')",14.450863952376988,228,2014
"('Brook Lopez', 'Deron Williams', 'Joe Johnson', 'Kevin Garnett', 'Paul Pierce')",3.627606069746623,350,2014
"('Andray Blatche', 'Brook Lopez', 'Deron Williams', 'Joe Johnson', 'Paul Pierce')",21.85102319945238,219,2014
"('Carmelo Anthony', 'JR Smith', 'Pablo Prigioni', 'Raymond Felton', 'Tyson Chandler')",14.46133077816572,286,2014
"('Carmelo Anthony', 'JR Smith', 'Raymond Felton', 'Tim Hardaway Jr.', 'Tyson Chandler')",9.475963947925628,726,2014
"(""Amar'e Stoudemire"", 'Carmelo Anthony', 'JR Smith', 'Raymond Felton', 'Tim Hardaway Jr.')",2.7364325644519205,235,2014
"(""Amar'e Stoudemire"", 'Carmelo Anthony', 'JR Smith', 'Pablo Prigioni', 'Tim Hardaway Jr.')",-5.310208444140955,228,2014
"('David West', 'George Hill', 'Lance Stephenson', 'Paul George', 'Roy Hibbert')",11.806547844806058,6955,2014
"('George Hill', 'Lance Stephenson', 'Luis Scola', 'Paul George', 'Roy Hibbert')",0.7719731593162524,352,2014
"('C.J. Watson', 'Danny Granger', 'Ian Mahinmi', 'Lance Stephenson', 'Luis Scola')",1.1235138889099467,747,2014
"('Danny Granger', 'David West', 'George Hill', 'Paul George', 'Roy Hibbert')",4.224733120799143,272,2014
"('C.J. Watson', 'Lance Stephenson', 'Luis Scola', 'Paul George', 'Roy Hibbert')",19.901890728139985,308,2014
"('Bradley Beal', 'John Wall', 'Marcin Gortat', 'Trevor Ariza', 'Trevor Booker')",7.718895980496929,2786,2014
"('John Wall', 'Marcin Gortat', 'Martell Webster', 'Trevor Ariza', 'Trevor Booker')",6.563853996673885,847,2014
"('Al Jefferson', 'Gerald Henderson', 'Jeffery Taylor', 'Josh McRoberts', 'Kemba Walker')",3.242230026043753,511,2014
"('Bismack Biyombo', 'Cody Zeller', 'Jeffery Taylor', 'Kemba Walker', 'Ramon Sessions')",9.271704494253928,211,2014
"('Al Jefferson', 'Anthony Tolliver', 'Gerald Henderson', 'Josh McRoberts', 'Kemba Walker')",6.670907167187192,820,2014
"('Andre Iguodala', 'David Lee', ""Jermaine O'Neal"", 'Klay Thompson', 'Stephen Curry')",0.0543287874848819,378,2014
"('Andre Iguodala', 'Draymond Green', ""Jermaine O'Neal"", 'Klay Thompson', 'Stephen Curry')",15.592048554221552,396,2014
"('Draymond Green', 'Harrison Barnes', 'Jordan Crawford', 'Marreese Speights', 'Steve Blake')",-5.839974868150517,301,2014
"('Andre Iguodala', 'David Lee', 'Harrison Barnes', 'Klay Thompson', 'Stephen Curry')",22.52377280740956,377,2014
"('Andre Iguodala', 'Draymond Green', 'Harrison Barnes', 'Klay Thompson', 'Stephen Curry')",22.725932877101208,282,2014
"('Chandler Parsons', 'Dwight Howard', 'James Harden', 'Omer Asik', 'Patrick Beverley')",5.817536666548556,427,2014
"('Kendrick Perkins', 'Kevin Durant', 'Russell Westbrook', 'Serge Ibaka', 'Thabo Sefolosha')",9.422134259873753,2001,2014
"('Caron Butler', 'Derek Fisher', 'Kevin Durant', 'Nick Collison', 'Reggie Jackson')",12.582077035577296,259,2014
"('Caron Butler', 'Derek Fisher', 'Kevin Durant', 'Reggie Jackson', 'Serge Ibaka')",12.876214102766378,266,2014
"('Courtney Lee', 'Marc Gasol', 'Mike Conley', 'Tayshaun Prince', 'Zach Randolph')",12.490467862421562,2444,2014
"('Courtney Lee', 'Marc Gasol', 'Mike Conley', 'Tony Allen', 'Zach Randolph')",11.821072202423286,425,2014
"('Marc Gasol', 'Mike Conley', 'Tayshaun Prince', 'Tony Allen', 'Zach Randolph')",10.67176780319162,682,2014
"('Marc Gasol', 'Mike Conley', 'Mike Miller', 'Tony Allen', 'Zach Randolph')",7.247321873853958,328,2014
"('Courtney Lee', 'Marc Gasol', 'Mike Conley', 'Mike Miller', 'Zach Randolph')",9.011493886245312,255,2014
"('DeMarre Carroll', 'Elton Brand', 'Jeff Teague', 'Kyle Korver', 'Mike Scott')",2.545898053346728,239,2014
"('Al Jefferson', 'Gerald Henderson', 'Josh McRoberts', 'Kemba Walker', 'Michael Kidd-Gilchrist')",11.630663933628444,2122,2014
"('Al Jefferson', 'Cody Zeller', 'Gerald Henderson', 'Kemba Walker', 'Michael Kidd-Gilchrist')",8.137732990880862,557,2014
"('Bismack Biyombo', 'Gerald Henderson', 'Josh McRoberts', 'Kemba Walker', 'Michael Kidd-Gilchrist')",-0.3440400334357287,531,2014
"('Chris Bosh', 'Dwyane Wade', 'LeBron James', 'Mario Chalmers', 'Udonis Haslem')",-4.326708093188161,537,2014
"('Chris Andersen', 'LeBron James', 'Norris Cole', 'Rashard Lewis', 'Ray Allen')",2.640308880106326,501,2014
"('Chris Andersen', 'Dwyane Wade', 'Norris Cole', 'Rashard Lewis', 'Ray Allen')",4.281323422321073,475,2014
"('Chris Bosh', 'LeBron James', 'Mario Chalmers', 'Toney Douglas', 'Udonis Haslem')",14.88730822412672,314,2014
"('DeMarre Carroll', 'Jeff Teague', 'Kyle Korver', 'Paul Millsap', 'Pero Antic')",12.300479461606908,1553,2014
"('Elton Brand', 'Jeff Teague', 'Kyle Korver', 'Lou Williams', 'Paul Millsap')",-0.7342401029786061,352,2014
"('Avery Bradley', 'Brandon Bass', 'Jared Sullinger', 'Jeff Green', 'Rajon Rondo')",3.159007159143919,320,2014
"('Brandon Bass', 'Jared Sullinger', 'Jeff Green', 'Jerryd Bayless', 'Rajon Rondo')",-7.790842931000733,271,2014
"('Andre Drummond', 'Brandon Jennings', 'Greg Monroe', 'Kyle Singler', 'Rodney Stuckey')",7.424723079970158,513,2014
"('Dion Waiters', 'Kyrie Irving', 'Luol Deng', 'Spencer Hawes', 'Tristan Thompson')",9.863025577935838,339,2014
"('Anderson Varejao', 'Dion Waiters', 'Kyrie Irving', 'Luol Deng', 'Tristan Thompson')",-2.7645914583753552,226,2014
"('Anderson Varejao', 'Dion Waiters', 'Jarrett Jack', 'Kyrie Irving', 'Tristan Thompson')",7.851037911831766,439,2014
"('Carlos Boozer', 'Jimmy Butler', 'Joakim Noah', 'Kirk Hinrich', 'Mike Dunleavy')",9.038641334551304,2837,2014
"('Carlos Boozer', 'Joakim Noah', 'Kirk Hinrich', 'Mike Dunleavy', 'Tony Snell')",-0.776295727863043,350,2014
"('Carlos Boozer', 'D.J. Augustin', 'Mike Dunleavy', 'Taj Gibson', 'Tony Snell')",-1.833574576564435,207,2014
"('D.J. Augustin', 'Mike Dunleavy', 'Nazr Mohammed', 'Taj Gibson', 'Tony Snell')",-16.050370668726906,226,2014
"('D.J. Augustin', 'Jimmy Butler', 'Nazr Mohammed', 'Taj Gibson', 'Tony Snell')",-0.8437792487726494,447,2014
"('D.J. Augustin', 'Jimmy Butler', 'Joakim Noah', 'Taj Gibson', 'Tony Snell')",1.6502352028530745,505,2014
"('D.J. Augustin', 'Jimmy Butler', 'Joakim Noah', 'Mike Dunleavy', 'Taj Gibson')",12.25056610252681,828,2014
"('D.J. Augustin', 'Jimmy Butler', 'Joakim Noah', 'Kirk Hinrich', 'Taj Gibson')",9.784608243138749,938,2014
"('Carlos Boozer', 'D.J. Augustin', 'Jimmy Butler', 'Joakim Noah', 'Mike Dunleavy')",9.763763371652551,570,2014
"('Carlos Boozer', 'D.J. Augustin', 'Jimmy Butler', 'Mike Dunleavy', 'Taj Gibson')",0.0187565777300084,782,2014
"('Henry Sims', 'Hollis Thompson', 'James Anderson', 'Michael Carter-Williams', 'Thaddeus Young')",-0.0678168149217144,1227,2014
"('Henry Sims', 'James Anderson', 'Michael Carter-Williams', 'Thaddeus Young', 'Tony Wroten')",3.639158134945095,240,2014
"('Damian Lillard', 'LaMarcus Aldridge', 'Nicolas Batum', 'Robin Lopez', 'Wesley Matthews')",10.702318697075452,6284,2014
"('Damian Lillard', 'LaMarcus Aldridge', 'Nicolas Batum', 'Thomas Robinson', 'Wesley Matthews')",18.931304110791388,231,2014
"('DeMarre Carroll', 'Elton Brand', 'Jeff Teague', 'Lou Williams', 'Mike Scott')",17.498088351937074,204,2014
"('DeMarre Carroll', 'Jeff Teague', 'Paul Millsap', 'Pero Antic', 'Shelvin Mack')",5.305498179064659,354,2014
"('Channing Frye', 'Eric Bledsoe', 'Goran Dragic', 'Miles Plumlee', 'P.J. Tucker')",11.525158537075718,1696,2014
"('Channing Frye', 'Eric Bledsoe', 'Goran Dragic', 'Markieff Morris', 'P.J. Tucker')",22.33421830035296,285,2014
"('Channing Frye', 'Gerald Green', 'Goran Dragic', 'Markieff Morris', 'P.J. Tucker')",7.548966906555085,583,2014
"('Channing Frye', 'Gerald Green', 'Goran Dragic', 'Marcus Morris Sr.', 'Markieff Morris')",9.926151642331954,381,2014
"('Channing Frye', 'Gerald Green', 'Ish Smith', 'Marcus Morris Sr.', 'Markieff Morris')",31.4113437963843,227,2014
"('Anthony Davis', 'Brian Roberts', 'Eric Gordon', 'Greg Stiemsma', 'Tyreke Evans')",-4.741668206961744,311,2014
"('Al-Farouq Aminu', 'Anthony Davis', 'Brian Roberts', 'Eric Gordon', 'Greg Stiemsma')",8.411213534843409,516,2014
"('Amir Johnson', 'DeMar DeRozan', 'Jonas Valanciunas', 'Kyle Lowry', 'Terrence Ross')",8.331326623627614,3036,2014
"('Kenneth Faried', 'Randy Foye', 'Timofey Mozgov', 'Ty Lawson', 'Wilson Chandler')",13.492075601661396,770,2014
"('JJ Hickson', 'Randy Foye', 'Timofey Mozgov', 'Ty Lawson', 'Wilson Chandler')",12.130145504593434,293,2014
"('Brandon Knight', 'Ersan Ilyasova', 'Khris Middleton', 'Nate Wolters', 'Zaza Pachulia')",4.856989700995474,783,2014
"('Brandon Knight', 'Ersan Ilyasova', 'Giannis Antetokounmpo', 'John Henson', 'Khris Middleton')",-7.597361243896087,256,2014
"('DeMarre Carroll', 'Elton Brand', 'Lou Williams', 'Mike Scott', 'Shelvin Mack')",-5.587574506236607,295,2014
"('Elton Brand', 'Kyle Korver', 'Lou Williams', 'Mike Scott', 'Shelvin Mack')",0.8804459551743113,273,2014
"('D.J. Augustin', 'Joakim Noah', 'Mike Dunleavy', 'Taj Gibson', 'Tony Snell')",18.389350240049364,297,2014
"('D.J. Augustin', 'Joakim Noah', 'Kirk Hinrich', 'Mike Dunleavy', 'Taj Gibson')",13.43063082322214,309,2014
"('D.J. Augustin', 'Joakim Noah', 'Kirk Hinrich', 'Taj Gibson', 'Tony Snell')",15.623860359337232,272,2014
"(""Amar'e Stoudemire"", 'Carmelo Anthony', 'JR Smith', 'Raymond Felton', 'Tyson Chandler')",6.588936878516691,1051,2014
"('Bradley Beal', 'John Wall', 'Marcin Gortat', 'Nene', 'Trevor Ariza')",10.790679494487392,2709,2014
"('John Wall', 'Marcin Gortat', 'Martell Webster', 'Nene', 'Trevor Ariza')",9.732250999044224,997,2014
"('Bradley Beal', 'Garrett Temple', 'Kevin Seraphin', 'Martell Webster', 'Trevor Booker')",-5.268337086296824,209,2014
"('DeMarre Carroll', 'Gustavo Ayon', 'Jeff Teague', 'Kyle Korver', 'Paul Millsap')",9.46961139774198,365,2014
"('DeMarre Carroll', 'Jeff Teague', 'Kyle Korver', 'Mike Scott', 'Paul Millsap')",-0.2963464600064091,273,2014
"('Courtney Lee', 'Marc Gasol', 'Nick Calathes', 'Tayshaun Prince', 'Zach Randolph')",5.515693252944143,581,2014
"('Corey Brewer', 'Kevin Love', 'Kevin Martin', 'Ricky Rubio', 'Ronny Turiaf')",-0.8809704142572957,577,2014
"('Chase Budinger', 'Corey Brewer', 'Kevin Love', 'Ricky Rubio', 'Ronny Turiaf')",6.610164903081328,296,2014
"('Chris Bosh', 'LeBron James', 'Mario Chalmers', 'Ray Allen', 'Shane Battier')",13.674657329747774,785,2014
"('Chris Andersen', 'LeBron James', 'Norris Cole', 'Ray Allen', 'Shane Battier')",10.570662675027274,459,2014
"('Alan Anderson', 'Joe Johnson', 'Kevin Garnett', 'Paul Pierce', 'Shaun Livingston')",11.18430421517931,434,2014
"('Dwight Howard', 'James Harden', 'Jeremy Lin', 'Ronnie Brewer', 'Terrence Jones')",12.686609672122692,211,2014
"('Andre Iguodala', 'Andrew Bogut', 'David Lee', 'Klay Thompson', 'Stephen Curry')",16.412212708328155,3311,2014
"('Draymond Green', 'Harrison Barnes', 'Kent Bazemore', 'Marreese Speights', 'Toney Douglas')",-1.299334085646073,256,2014
"('Andre Iguodala', 'David Lee', 'Draymond Green', 'Klay Thompson', 'Stephen Curry')",20.89773656234334,779,2014
"('Al Jefferson', 'Anthony Tolliver', 'Cody Zeller', 'Gerald Henderson', 'Kemba Walker')",-9.306487300812034,260,2014
"('Derrick Favors', 'Gordon Hayward', 'Marvin Williams', 'Richard Jefferson', 'Trey Burke')",4.496288660629898,2279,2014
"('Alec Burks', 'Derrick Favors', 'Gordon Hayward', 'Marvin Williams', 'Trey Burke')",12.98826283160756,580,2014
"('Alec Burks', 'Diante Garrett', 'Enes Freedom', 'Gordon Hayward', 'Jeremy Evans')",9.045350192287186,498,2014
"('Alec Burks', 'Brandon Rush', 'Diante Garrett', 'Enes Freedom', 'Jeremy Evans')",3.545810197939624,332,2014
"('Alec Burks', 'Enes Freedom', 'Gordon Hayward', 'Jeremy Evans', 'Trey Burke')",-0.2518305401440168,438,2014
"('Ben McLemore', 'DeMarcus Cousins', 'Isaiah Thomas', 'Jason Thompson', 'Rudy Gay')",4.212242960192569,1273,2014
"('Ben McLemore', 'DeMarcus Cousins', 'Derrick Williams', 'Isaiah Thomas', 'Rudy Gay')",3.209612306617066,261,2014
"('Jodie Meeks', 'Jordan Hill', 'Kobe Bryant', 'Pau Gasol', 'Wesley Johnson')",-9.383152301502262,203,2014
"('Andre Roberson', 'Kendrick Perkins', 'Kevin Durant', 'Russell Westbrook', 'Serge Ibaka')",8.97349418041899,261,2014
"('Andre Roberson', 'Kevin Durant', 'Russell Westbrook', 'Serge Ibaka', 'Steven Adams')",19.928894592712982,249,2014
"('Jeremy Lamb', 'Kevin Durant', 'Nick Collison', 'Reggie Jackson', 'Steven Adams')",12.73603867762148,210,2014
"('Derek Fisher', 'Jeremy Lamb', 'Nick Collison', 'Reggie Jackson', 'Steven Adams')",2.2661403365972106,424,2014
"('Kendrick Perkins', 'Kevin Durant', 'Reggie Jackson', 'Russell Westbrook', 'Serge Ibaka')",19.723703722819465,446,2014
"('Alonzo Gee', 'Andrew Bynum', 'CJ Miles', 'Kyrie Irving', 'Tristan Thompson')",5.232113242478555,563,2014
"('Anderson Varejao', 'Dion Waiters', 'Jarrett Jack', 'Matthew Dellavedova', 'Tyler Zeller')",23.649045804867217,296,2014
"('Blake Griffin', 'Chris Paul', 'DeAndre Jordan', 'Jared Dudley', 'Willie Green')",3.984087953950685,513,2014
"('Blake Griffin', 'Chris Paul', 'DeAndre Jordan', 'Jamal Crawford', 'Jared Dudley')",10.79919286070226,1112,2014
"('Blake Griffin', 'Chris Paul', 'Darren Collison', 'DeAndre Jordan', 'Jamal Crawford')",7.015860217108536,323,2014
"('Dirk Nowitzki', 'Jose Calderon', 'Monta Ellis', 'Samuel Dalembert', 'Shawn Marion')",8.222262441571788,3592,2014
"('Jose Calderon', 'Monta Ellis', 'Samuel Dalembert', 'Shawn Marion', 'Vince Carter')",7.51966488774785,1059,2014
"('DeJuan Blair', 'Jose Calderon', 'Monta Ellis', 'Shawn Marion', 'Vince Carter')",7.601147801551181,752,2014
"('DeJuan Blair', 'Dirk Nowitzki', 'Jae Crowder', 'Shane Larkin', 'Vince Carter')",-2.883790165392739,253,2014
"('Dirk Nowitzki', 'Jose Calderon', 'Monta Ellis', 'Samuel Dalembert', 'Vince Carter')",9.671123428366895,301,2014
"('DeJuan Blair', 'Dirk Nowitzki', 'Gal Mekel', 'Jae Crowder', 'Vince Carter')",12.209837212173571,225,2014
"('Arron Afflalo', 'Glen Davis', 'Jameer Nelson', 'Nikola Vucevic', 'Victor Oladipo')",8.563732928329282,573,2014
"('Avery Bradley', 'Brandon Bass', 'Jared Sullinger', 'Jeff Green', 'Jordan Crawford')",3.2153862452412003,1475,2014
"('Avery Bradley', 'Brandon Bass', 'Jeff Green', 'Jordan Crawford', 'Kris Humphries')",7.347729431501425,430,2014
"('Avery Bradley', 'Brandon Bass', 'Jeff Green', 'Jordan Crawford', 'Vitor Faverani')",0.8177016059805297,278,2014
"('Avery Bradley', 'Brandon Bass', 'Gerald Wallace', 'Jeff Green', 'Vitor Faverani')",-7.069011936073171,274,2014
"('Andre Drummond', 'Brandon Jennings', 'Greg Monroe', 'Josh Smith', 'Kentavious Caldwell-Pope')",2.533149568742544,2011,2014
"('Brandon Jennings', 'Greg Monroe', 'Josh Smith', 'Kyle Singler', 'Rodney Stuckey')",5.114542335657498,974,2014
"('Andre Drummond', 'Brandon Jennings', 'Greg Monroe', 'Josh Smith', 'Rodney Stuckey')",1.011626668601122,647,2014
"('Brandon Jennings', 'Greg Monroe', 'Josh Smith', 'Kentavious Caldwell-Pope', 'Kyle Singler')",20.064488879150964,338,2014
"('Evan Turner', 'James Anderson', 'Spencer Hawes', 'Thaddeus Young', 'Tony Wroten')",4.762825988934424,674,2014
"('Andrea Bargnani', 'Carmelo Anthony', 'Iman Shumpert', 'JR Smith', 'Raymond Felton')",11.635659236122727,487,2014
"('Arron Afflalo', 'Jameer Nelson', 'Jason Maxiell', 'Maurice Harkless', 'Nikola Vucevic')",4.281289140256022,541,2014
"('Andrew Nicholson', ""E'Twaun Moore"", ""Kyle O'Quinn"", 'Maurice Harkless', 'Victor Oladipo')",-13.006458275552312,269,2014
"('Amir Johnson', 'DeMar DeRozan', 'Jonas Valanciunas', 'Kyle Lowry', 'Rudy Gay')",0.224232640888108,907,2014
"('Brandon Bass', 'Jeff Green', 'Jerryd Bayless', 'Kris Humphries', 'Rajon Rondo')",-1.0417894778237649,476,2014
"('D.J. Augustin', 'Jimmy Butler', 'Mike Dunleavy', 'Nazr Mohammed', 'Taj Gibson')",-1.4602101419575293,265,2014
"('Avery Bradley', 'Brandon Bass', 'Jeff Green', 'Kris Humphries', 'Rajon Rondo')",5.441689675946464,261,2014
"('Avery Bradley', 'Jared Sullinger', 'Jeff Green', 'Kris Humphries', 'Rajon Rondo')",3.575434132828972,203,2014
"('Chris Andersen', 'Dwyane Wade', 'Norris Cole', 'Ray Allen', 'Shane Battier')",10.336526814539477,219,2014
"('Chris Andersen', 'Chris Bosh', 'Dwyane Wade', 'Norris Cole', 'Ray Allen')",-1.4183966422109064,435,2014
"('Channing Frye', 'Eric Bledsoe', 'Gerald Green', 'Miles Plumlee', 'P.J. Tucker')",1.65990603313314,427,2014
"('Gerald Green', 'Goran Dragic', 'Marcus Morris Sr.', 'Markieff Morris', 'P.J. Tucker')",-3.260409578340902,289,2014
"('Andre Drummond', 'Brandon Jennings', 'Greg Monroe', 'Josh Smith', 'Kyle Singler')",0.5700169464180099,1800,2014
"('Andre Drummond', 'Josh Smith', 'Kyle Singler', 'Rodney Stuckey', 'Will Bynum')",5.495946506652274,361,2014
"('Brandon Jennings', 'Greg Monroe', 'Josh Smith', 'Kyle Singler', 'Will Bynum')",1.976499111020905,210,2014
"('Draymond Green', 'Harrison Barnes', ""Jermaine O'Neal"", 'Jordan Crawford', 'Steve Blake')",6.970162650033279,333,2014
"('Andre Iguodala', 'Andrew Bogut', 'Draymond Green', 'Klay Thompson', 'Stephen Curry')",13.814420274556424,304,2014
"('C.J. Watson', 'David West', 'Lance Stephenson', 'Paul George', 'Roy Hibbert')",3.936918697736621,535,2014
"('C.J. Watson', 'Evan Turner', 'Ian Mahinmi', 'Lance Stephenson', 'Luis Scola')",-4.012025269369752,205,2014
"('Brandon Bass', 'Gerald Wallace', 'Jared Sullinger', 'Jeff Green', 'Rajon Rondo')",8.22814452284776,262,2014
"('DeJuan Blair', 'Devin Harris', 'Monta Ellis', 'Shawn Marion', 'Vince Carter')",0.2017132573947967,251,2014
"('Brandan Wright', 'Devin Harris', 'Dirk Nowitzki', 'Jae Crowder', 'Vince Carter')",14.088515201166066,520,2014
"('Brandan Wright', 'Devin Harris', 'Dirk Nowitzki', 'Jae Crowder', 'Monta Ellis')",13.069741596365343,219,2014
"('Brandan Wright', 'Jose Calderon', 'Monta Ellis', 'Shawn Marion', 'Vince Carter')",-4.901582875469034,401,2014
"('Ben McLemore', 'DeMarcus Cousins', 'Derrick Williams', 'Isaiah Thomas', 'Jason Thompson')",6.154438511173799,352,2014
"('Arron Afflalo', 'Glen Davis', 'Nikola Vucevic', 'Tobias Harris', 'Victor Oladipo')",5.062782136855108,225,2014
"('Arron Afflalo', ""Kyle O'Quinn"", 'Maurice Harkless', 'Nikola Vucevic', 'Victor Oladipo')",-4.062404417329216,294,2014
"('Evan Turner', 'James Anderson', 'Michael Carter-Williams', 'Spencer Hawes', 'Thaddeus Young')",0.9851761774261022,2447,2014
"('Andray Blatche', 'Andrei Kirilenko', 'Deron Williams', 'Jason Terry', 'Mirza Teletovic')",21.02395906533237,206,2014
"('Andrei Kirilenko', 'Deron Williams', 'Joe Johnson', 'Kevin Garnett', 'Paul Pierce')",-0.7052758948880733,208,2014
"('Jodie Meeks', 'Jordan Hill', 'Kendall Marshall', 'Pau Gasol', 'Wesley Johnson')",-1.556567248339045,285,2014
"('Amir Johnson', 'DeMar DeRozan', 'John Salmons', 'Jonas Valanciunas', 'Kyle Lowry')",-4.346797228195279,376,2014
"('DeMar DeRozan', 'Jonas Valanciunas', 'Kyle Lowry', 'Patrick Patterson', 'Terrence Ross')",8.233820263105724,537,2014
"('Chandler Parsons', 'Dwight Howard', 'James Harden', 'Jeremy Lin', 'Terrence Jones')",11.117316620508772,1370,2014
"('Avery Bradley', 'Jared Sullinger', 'Jeff Green', 'Jordan Crawford', 'Kris Humphries')",9.50672809988321,288,2014
"('Avery Bradley', 'Brandon Bass', 'Jeff Green', 'Jordan Crawford', 'Kelly Olynyk')",3.207140443400834,272,2014
"('Al-Farouq Aminu', 'Anthony Davis', 'Eric Gordon', 'Jrue Holiday', 'Ryan Anderson')",9.77138794794197,243,2014
"('Anthony Davis', 'Eric Gordon', 'Jrue Holiday', 'Ryan Anderson', 'Tyreke Evans')",5.423348613627228,369,2014
"('Anderson Varejao', 'CJ Miles', 'Earl Clark', 'Kyrie Irving', 'Tristan Thompson')",11.705392837268192,272,2014
"('Anderson Varejao', 'Dion Waiters', 'Earl Clark', 'Kyrie Irving', 'Tristan Thompson')",3.21135682305584,406,2014
"('Andre Drummond', 'Brandon Jennings', 'Chauncey Billups', 'Greg Monroe', 'Josh Smith')",-7.745199599374495,230,2014
"('Andre Miller', 'Darrell Arthur', 'Jordan Hamilton', 'Nate Robinson', 'Timofey Mozgov')",9.553280175814091,300,2014
"('Brandon Knight', 'Ersan Ilyasova', 'John Henson', 'Khris Middleton', 'O.J. Mayo')",4.24501187312196,306,2014
"('Jerryd Bayless', 'Kosta Koufos', 'Mike Conley', 'Tayshaun Prince', 'Zach Randolph')",-4.728108435851127,207,2014
